#ID,M1,M2,M3,M4,M5,M6,M7,M8
gene-LOC100862220,0,0,0,0,0,0,0,0
gene-Adra2a,0.454043,1.118883,1.146164,0.990394,1.302025,0.662642,3.310211,6.879432
gene-Baat,0.024138,0.018343,0.067487,0.054249,0,0,0.153771,0.015071
gene-Speer4e,0,0,0.172722,0,0.081591,0,0,0
gene-Adra2b,0.011777,0,0,0,0.011702,0.011821,0,0
gene-Speer4c,0,0,0,0,0.039758,0,0,0
gene-Speer4b,0,0,0,0,0,0,0,0
gene-Speer4a,0.07878,0,0,0.025157,0,0,0,0
gene-Ell,10.881577,9.528505,11.632542,11.321177,10.536408,9.136984,15.844905,14.090935
gene-Eln,1.45528,2.613102,1.596799,1.752462,2.115312,1.702044,0.029821,0
gene-Hes5,0,0,0,0,0,0,0.067877,0.031622
gene-Hes7,0.377501,0.587482,0.433629,0.559961,0.703064,0.288723,0,0.025818
gene-Hes6,7.530105,7.172199,6.49795,7.812574,9.068756,6.767934,19.375216,19.417215
gene-Hes1,27.607752,19.507492,18.632012,17.44928,16.017507,17.468958,1.374595,0.561195
gene-Hes3,0,0,0.035973,0.018006,0,0,0,0
gene-Hes2,0.016063,0,0,0.034533,0,0.03301,0.095503,0.10787
gene-Hc,0.094213,0.288982,0.178357,0.103433,0.181406,0.267046,1.525,0.062494
NewGene_3458,0,0,0.359273,0,0,0.267732,0,0
gene-Gm38538,0,0,0,0,0,0,0,0
NewGene_7526,3.149228,1.745276,0.964979,0.597517,0.525694,0,0.076806,0
NewGene_7527,0,0,0,0.468255,0,0,0,0
NewGene_7524,2.81774,2.151028,2.601545,2.665705,2.61702,3.025342,0.039778,0
NewGene_7525,2.985073,3.083542,4.375607,3.714805,0.914472,1.050834,0.074672,0
NewGene_7521,10.69647,13.476293,9.960496,9.355192,7.867826,6.434202,0,0
gene-Hr,15.16291,18.027515,15.576735,15.926185,12.823631,14.447428,0.281583,12.558
NewGene_7529,0,0.462789,0.309244,0,0.088572,0,0,0
gene-Jph4,0.145038,0.230156,0.213051,0.139712,0.373068,0.172735,0.128092,0
gene-Jph3,0.032045,0.026427,0,0,0,0.02449,0.650168,0.858306
gene-Jph2,0.35136,0.25832,0.199156,0.344912,1.358078,0.887227,0,0
gene-Jph1,0.027229,0,0.007085,0.052313,0.039025,0.028813,0.077812,0
gene-Elof1,43.638699,42.693254,46.183167,44.058962,62.052361,50.712761,73.706023,58.052569
gene-1700113H08Rik,0,0,0,0,0,0,0,0
gene-Lrrn4cl,25.155455,20.947693,14.809724,18.341603,10.291902,13.839747,0.167123,0.121209
gene-Eif2s1,68.079834,62.625828,70.669563,71.330582,75.346893,72.79911,43.114014,49.331631
gene-Cox20,13.118229,9.737634,10.705584,3.215756,9.819427,6.282382,11.995685,12.500475
gene-Sh3tc2,4.245572,4.685644,3.727705,4.579878,3.448582,2.584816,0,0
gene-Sh3tc1,1.836585,2.188699,1.794165,1.838593,2.751561,3.446243,4.290991,11.574248
gene-Tas2r106,0,0,0,0,0,0,0,0
gene-Draxin-2,0,0,0,0,0,0,0.006791,0
NewGene_2327,193.21632,171.29186,171.800081,151.544702,134.835539,110.265758,37.313046,19.61262
NewGene_2324,0.862736,0.568337,0.954261,0.402705,0.046204,0.691768,0.261942,0.19269
NewGene_2323,4.16981,3.76731,2.73632,1.944722,5.325053,3.192701,4.138052,1.273055
gene-Mad1l1,15.22816,13.376504,14.208542,15.057062,15.489762,15.003451,7.792822,21.300454
NewGene_2321,0,0,0.319359,0.170937,0.294448,0.207319,2.088284,0.622584
NewGene_2320,1.00621,0.878859,1.082024,2.085994,0.81819,1.138546,0,0
gene-Lrrcc1,10.215568,8.21816,7.594598,8.506624,7.293324,7.198254,4.371188,3.920994
NewGene_2329,0.024364,0.402812,0.340002,0.327885,0.51242,0.160196,0,0
NewGene_2328,0,0,0.093018,0,0,0.069127,0.445738,0
gene-Casd1,11.488885,11.763013,10.122145,10.803014,8.595396,9.206808,10.903584,9.257742
gene-Fndc3b,22.355785,23.561095,22.605612,24.132422,19.827062,22.138192,14.530341,8.57704
NewGene_495,0.127372,0.762099,1.412949,0,2.044314,1.142024,1.79545,1.698456
gene-Pcdhgc3,97.343887,106.390709,89.364105,103.150108,71.758774,77.887787,1.973108,1.427446
gene-Gm31160,0,0,0.067258,0.018182,0,0,0,0
gene-Vtcn1,0,0,0,0,0,0,0,0
gene-Gm34531,0,0,0,0,0,0,0,0
gene-Trpv1-2,0,0,0,0,0,0,0,0
gene-Gm6482,0.019956,0,0.018515,0,0,0,0,0
gene-AA467197,41.995239,52.719513,85.638054,55.781639,81.50074,78.323837,99.009743,93.427406
gene-Gm33989,1.514579,1.236372,1.310197,1.458157,1.076811,0.950196,1.950279,1.19436
gene-Akr1a1,331.193268,332.044952,338.45517,407.543243,402.597076,422.02005,473.303833,477.3367
gene-LOC102635990,0.015754,0,0,0,0,0,0,0
NewGene_1148,0,0,0,0,0,0,0.368309,0
NewGene_1149,0,0,0,0.168052,0,0,0,0
gene-V1rd19,0,0,0,0,0,0,0,0
NewGene_1145,0.158721,0,0.28234,0,0.168973,0,0.1106,0
gene-Cfap299,0,0,0,0,0,0.065071,0,0
gene-Cfap298,19.92659,19.901205,20.444542,25.24509,22.978079,20.983505,3.31342,11.839684
gene-Cyp3a16,0,0,0,0,0,0,0,0
gene-Cyp3a13,1.327939,0.746628,1.11099,1.137832,0.845861,0.949762,0,0.040432
gene-Cyp3a11,0.108236,0.038122,0.068542,0.049114,0.098942,0.102411,0.137723,0
gene-Pcdhgc4,0.326853,0.099859,0.021996,0.162048,0.030812,0.190821,0,0
gene-Cptp,6.990166,6.963219,8.064218,7.311128,8.114747,9.042645,13.761019,13.261568
gene-Sowahc,4.567389,5.390931,4.678365,3.692331,3.727618,4.49069,19.336206,11.508488
gene-Kel,0,0,0,0,0,0,0,0
gene-Ube2cbp,2.118893,1.663016,2.018138,1.848098,2.294711,1.622078,0.395201,1.333017
gene-Them4,5.121641,3.892142,3.677227,4.300469,3.078617,4.246941,2.425707,2.331844
gene-Them5,0,0,0,0,0,0,0,0
gene-Them6,18.965139,17.290806,19.904139,20.869341,23.505207,24.287741,4.343936,6.476758
gene-Them7,0.029797,0,0,0,0,0,0.03028,0
gene-St6galnac2,0.219149,0.40673,0.095761,0.336186,0.389414,0.27322,0,0.02351
gene-St6galnac3,0.079639,0.024391,0.059122,0.003653,0.07151,0.108817,0.168095,0.544165
gene-St6galnac1,0,0,0,0,0.015121,0,0,0
gene-St6galnac6,8.83708,8.774227,9.793381,9.64885,9.800718,11.203838,15.67236,15.781872
gene-St6galnac4,9.013247,11.820049,10.902484,11.807868,13.518437,15.226679,10.005726,10.258632
gene-St6galnac5,0.050362,0.05702,0,0.170251,0.068617,0.018437,0.091515,0
gene-Cpt2,12.138716,13.575615,10.58552,13.275789,12.896811,14.336985,8.23358,11.18213
gene-Tssk1,0,0,0,0.099719,0,0.00608,0,0
gene-Tssk3,0,0,0,0,0,0,0.016414,0
gene-Tssk2,0,0.056014,0,0.036322,0,0.030099,0,0
gene-Tssk5,0,0,0.013368,0,0,0,0,0
gene-Tssk4,0.412361,0.428459,1.219306,0.85571,0.592359,0.322181,0.600465,0.94582
gene-Tssk6,0.091472,0.237148,0.220008,0.00852,0.428588,0.217436,0.793224,0.983652
gene-Epdr1,17.801294,21.659279,17.111528,19.055796,16.876963,17.239988,0.055206,0.286127
gene-Hpdl,0.609521,0.591865,0.398555,0.72665,1.061725,0.647003,0.057993,0.470703
gene-Gm17067,0,0,0,0,0,0,0,0.013034
gene-Maob,0.705098,0.618452,1.26166,1.016322,1.086696,0.751737,1.078456,0.707649
gene-Maoa,15.745332,12.838082,12.216928,15.806906,12.445439,12.490088,2.910795,1.585349
gene-Gm46934,0,0,0,0.040304,0,0,0,0
gene-Gm46935,0,0,0,0,0,0,0,0
gene-Gm46933,0.052337,0.068051,0,0,0,0,0.001029,0
gene-Rce1,20.034678,18.859921,20.030675,16.129297,17.524684,20.416089,13.843258,15.422218
gene-Esrrb,0,0,0,0,0,0,0,0
gene-Rabep1-2,4.45499,5.275282,3.461976,4.190127,3.750889,4.516267,5.503309,2.662767
gene-Fam126b,1.744195,2.027969,1.532263,1.363042,1.241755,1.338725,2.332119,2.090204
gene-Fam126a,9.144798,9.467409,9.174351,9.534381,8.599725,8.780587,11.124954,8.48974
NewGene_4758,0,0,0.239779,0,0,0,0,0
gene-Esrrg,0.065764,0.014842,0,0.088408,0.073044,0.074901,0,0
gene-4930596D02Rik,0,0,0,0,0,0,0,0
gene-Qpct,1.937261,1.613576,1.774321,1.178687,1.645635,1.008044,3.890044,23.567273
gene-Smim8,5.077024,3.464397,5.697896,3.797697,5.573133,4.84349,6.558017,4.945359
gene-Smim9,0,0,0,0,0,0,0,0
gene-Smim4,2.971083,3.006723,6.045882,3.250344,7.163323,2.978716,5.582731,7.984667
gene-Smim5,0.013894,0.08026,0.051426,0.041486,0,0.055782,0.19549,1.51701
gene-Smim6,0.035814,0.046604,0.042521,0,0,0,0.247976,1.14475
gene-Smim7,30.759523,31.069487,27.452614,29.526077,29.889126,27.521664,19.768032,20.976498
gene-Smim1,0.633167,0.679737,0.818105,0.507575,1.208125,0.855347,0,0.534379
gene-Smim3,14.340648,12.850778,17.321054,14.359453,18.481763,18.158715,38.886912,21.785206
gene-Traf3ip2,4.736,4.680374,5.636058,5.795406,5.054915,5.415467,7.201762,1.653025
gene-Traf3ip3,0.802004,1.73501,1.068891,1.760786,5.300328,4.409557,9.681393,33.118141
gene-Traf3ip1,5.083676,5.335349,5.22779,6.038886,4.883561,4.050364,2.653384,1.943104
gene-Peg10,0,0.02296,0.022029,0.045347,0.071273,0.061316,2.752778,0.215678
gene-LOC115489673,0.089881,0.048708,0,0,0.03777,0.024811,0.022138,0
NewGene_3394,0.11818,0.06743,0.147429,0.173955,0.112231,0.136276,0.046723,1.588502
gene-Olfr1056,0,0,0,0,0,0,0,0
gene-Tmem74b,0.024844,0.013668,0.026622,0.002498,0.029213,0.008611,0,0
gene-Gm10591,0.191863,0.251208,0,0.229964,0.439815,0.199083,0,0
gene-Cacnb2,0,0,0,0,0.008483,0.016995,0.463718,0.729498
gene-Cacnb3,9.091847,9.101586,8.250897,9.777766,8.657266,9.096655,178.58781,20.242635
NewGene_936,0.060443,0,0,0,0,0,0.542396,0.282962
NewGene_935,0.158721,0,0,0,0,0,0,0
NewGene_3392,0,0,0.118888,0,0,0,0.227686,2.363099
NewGene_932,1.311258,0.506089,1.712327,2.132339,1.100878,0.804838,0,0
NewGene_930,5.420802,4.912332,5.26778,5.118194,5.25679,4.36437,0.102301,0.36424
gene-Cwc15,74.532707,69.621905,83.491178,84.239843,77.550822,76.336697,58.638067,83.205445
gene-Gm10044,0.038936,0.098138,0.088582,0.049666,0.009248,0.145766,0,0
gene-Rnf181-2,24.818447,16.989969,25.431194,12.231786,23.492154,12.494361,27.126482,21.55464
gene-Sik1,5.083039,5.151694,4.961854,5.060571,4.474653,4.760698,3.514083,3.484825
gene-Sik2,5.48475,6.330137,4.569191,5.022155,4.925672,4.62971,5.558064,5.08949
gene-Sik3,10.200801,9.492021,11.399736,10.842789,9.869972,10.812298,11.840546,9.239618
gene-Gm33153,0.087416,0.072086,0.128183,0.089416,0.046556,0.082504,0.035846,0.026876
gene-Gm40892,0.408199,0.327757,0.119439,0.025177,0.411952,0.294616,0.724022,0.98142
NewGene_6308,66.851212,54.975,51.515075,56.298539,46.307218,36.894593,46.755351,31.220135
NewGene_7123,0.149688,0,0.154432,0,0,0,0,0.105501
NewGene_3157,0,0.946314,0,0.695123,4.159107,0.603681,0.870152,1.033565
NewGene_6303,0,0,0.079314,0.15315,0.107725,0.192853,0.631974,0
NewGene_6302,0,0,0,0,0,0,0.298418,0
NewGene_6305,0.240416,0.348712,0.970518,1.373728,0.744303,1.227604,3.013363,0.897568
gene-Gbgt1,1.029479,2.053108,1.466345,1.557181,3.175736,4.690708,0.45805,1.086904
NewGene_6307,0,0.426477,0.355282,0.050363,0.294024,0,1.217068,0
NewGene_6306,0.035537,0.1045,0.059875,0.105295,0,0.135856,0.67872,0
gene-Olfr91,0,0,0,0.055778,0,0,0,0
gene-Olfr90,0,0,0,0,0,0,0,0.200856
gene-Olfr93,0,0,0,0,0,0,0,0
gene-Olfr92,0,0,0,0,0,0,0,0
gene-Lman1l,1.059511,0.510953,0.591276,0.708003,0.588614,0.373191,0.215799,0.211567
gene-Olfr94,0,0,0,0,0.020376,0.010153,0,0
gene-Prkx,9.125727,8.329213,7.824463,8.294467,10.781723,11.947178,15.57274,11.123358
gene-Olfr96,0,0,0,0,0,0,0,0
gene-Olfr99,0.087256,0.107381,0.397489,0.230624,0.232783,0.221985,0.02003,0.083926
gene-Prr9,0,0,0,0,0.080053,0,0,0
gene-Pde4dip,8.995081,9.937373,8.545348,8.504162,7.327179,8.855229,7.882603,4.921029
gene-Prkn,0,0.031807,0,0,0.072201,0,0.022964,0.017454
gene-Rab21,36.682806,39.196055,40.796232,36.255441,38.859916,40.31713,47.246334,40.052439
NewGene_7125,0.084579,0,0,0,0,0.030332,0.042762,0.174064
gene-Mepce,14.246935,13.863044,13.624371,15.570549,14.349588,13.004735,20.349703,16.393265
gene-Vmn1r137,0,0,0,0,0,0,0,0
gene-Vmn1r135,0,0,0,0,0,0,0,0
gene-Vmn1r132,0,0,0,0,0,0,0,0
gene-Vmn1r131,0,0,0,0,0,0,0,0
gene-Vmn1r130,0,0,0,0,0,0,0,0
gene-Tarbp2,18.69242,16.790068,16.268124,15.935495,18.333781,18.992247,18.571575,19.239028
gene-Vmn1r139,0,0,0,0,0,0,0,0
gene-Tarbp1,4.193232,4.9482,4.726926,4.178257,4.100285,3.963619,1.289619,1.61329
gene-Dsel,6.479558,7.085337,6.912775,5.38189,6.182001,6.219732,1.269538,1.026202
gene-Xirp2,0.003978,0.004331,0.041733,0.027632,0.066422,0.102115,0,0
gene-Xirp1,0,0.008326,0,0.029399,0.022486,0.054102,0,0
gene-Auts2,0.742623,0.980752,0.676094,0.513422,0.522743,0.774947,0.008303,0.00715
gene-Olfr155-2,0,0,0,0,0,0,0,0
gene-Glt28d2,1.579092,1.538527,0.598467,0.879124,0.75322,1.296822,0.078436,0.155953
gene-Gm21454,0,0,0,0,0,0,0,0
gene-Gm21451,7.26731,7.273932,7.251292,8.092387,9.841446,7.344545,1.156312,0.220584
gene-Ap4s1,2.590267,3.370127,3.076497,1.348082,3.561611,4.566404,5.132069,8.737793
gene-Nmral1,15.663818,14.036961,16.025418,15.287944,11.902845,11.411103,2.341977,9.867017
NewGene_5658,0,0,0,0,0.157708,0,0,0
NewGene_5659,0,0.083717,0.368441,0,0.066673,0,0.118018,0
gene-Teddm1a,0,0,0,0,0,0,0,0
gene-Teddm1b,0,0,0,0,0,0,0,0
NewGene_5650,0.190656,0.762676,0.813375,0.464283,1.801778,1.807934,21.782129,20.008466
NewGene_5651,0,0.022686,0,0,0,0.036745,1.974196,0.15033
NewGene_5657,0,0,0,0,0,0,0,0.175079
NewGene_5655,0.497133,0.345542,0.884023,0.371578,0.849856,0.423656,1.484286,0.986182
gene-Nudt7,3.371697,6.261629,4.070583,3.74267,4.228919,5.564208,4.325459,3.69264
gene-Nudt6,5.658157,2.415497,3.851956,5.219491,2.872243,4.677165,1.900023,1.764283
gene-Nudt5,14.548508,21.487179,16.52467,14.892737,15.975682,14.329013,16.220541,16.415002
gene-Nudt4,28.299561,31.729634,24.343597,28.099913,32.388676,29.936393,30.450782,32.932735
gene-Nudt3,14.56266,15.625323,16.847208,13.24459,17.204768,15.487531,10.577457,21.830463
gene-Nudt2,16.695304,14.453625,11.35457,12.632792,12.800933,15.273708,22.664665,16.784931
gene-Nudt1,8.346579,8.867219,9.857277,9.584926,10.978995,9.216008,6.645045,8.723516
gene-Fam183b,0,0,0,0,0,0,0,0
gene-Nudt9,34.082327,39.454887,30.280285,30.589932,31.423798,27.744357,37.406566,17.36039
gene-Nudt8,6.253731,7.181319,6.434187,6.657815,5.425886,8.064209,6.003202,9.638718
gene-Erlec1,9.899488,13.421752,9.619703,15.433643,11.29762,7.545925,10.221699,6.746199
gene-Smc1a,53.233915,59.591155,50.284353,53.235554,44.855789,47.441553,25.681955,51.615737
gene-Ube2ql1,1.226212,1.952016,1.277366,1.941177,0.858751,0.784769,0.062244,0.054769
gene-Garre1,12.834747,14.658804,13.002412,12.329499,10.774686,9.592655,3.38341,3.355475
gene-Azgp1,0.06373,0,0.035356,0.076678,0.11945,0.201596,0.067461,0.115566
NewGene_8303,0,0,0,0,0,0,0.44429,0
NewGene_8302,0,0,0,0,0,0.160374,0,0
NewGene_8300,0,0,0,0.205083,0.058744,0.215267,2.662761,0.687979
NewGene_8305,0,0,0,0.449883,0,0,0,0.132882
NewGene_8304,0.31589,0,0.506115,0.14174,0.253302,0.313805,0.1052,0.121752
gene-Gm4767,0.358144,0.994661,1.415688,1.126285,1.836612,0.876311,0.976206,0.697231
gene-Gls2,2.330379,1.567894,2.65312,1.906469,1.717956,1.525098,1.236965,0.670855
gene-Gm3233,0,0,0,0,0,0,0,0
gene-Aldh8a1,0.021229,0.185095,0.017361,0,0.039937,0.082153,0,0
gene-Gm3239,0,0,0,0,0,0,0,0
gene-Gm3238,0,0,0,0,0,0,0,0
gene-Sec63,19.447722,19.58966,19.433683,19.083959,17.581977,20.190432,13.835348,18.719462
gene-Sec62,37.936498,35.02725,35.90076,40.482212,32.788522,33.941932,26.475149,21.694634
gene-Selp,0.387292,0.295088,0.244006,0.18648,0.654503,0.808122,1.187007,2.525305
gene-Kcna10,0,0,0,0,0,0,0,0
NewGene_6688,0.636413,0,0,0,0.342335,0.418027,0.697123,0
NewGene_6684,0.377178,0.099624,0.670706,0,0.190992,0.50268,0,0.034359
NewGene_6685,3.236617,1.736908,1.709422,2.858557,2.446462,2.062908,0.532098,0.308967
NewGene_6686,0,0,0.141618,0.375257,0.347298,0.583755,0,0
NewGene_6687,1.102513,0.125232,0.72579,1.227836,0.712851,0.849391,2.090145,0.699933
gene-Ubp1,17.101678,16.504792,19.596317,19.816085,16.259187,20.030494,27.481218,25.046182
NewGene_6683,0.404637,0.435756,0.355163,0.054919,0.473829,0.24036,0.301501,0.230007
gene-Fbln5,1.137783,1.530855,1.286039,0.704912,2.720251,2.650783,0,0.068006
gene-Fbln7,0.159212,0.429603,0.516082,0.228959,0.510695,0.457944,0,0
gene-Fbln1,13.934958,20.114244,18.498239,16.20037,21.01951,19.465664,0,0
gene-Fbln2,221.348322,248.767299,225.274592,232.680113,193.99688,214.792951,0.047051,0.065811
gene-4930444P10Rik,0,0,0,0,0,0,0.026241,0
gene-Fmr1nb,0,0,0,0,0,0.040137,0,0.244376
gene-Kdf1,0,0,0,0,0,0,0,0
gene-2410004P03Rik,0,0.054868,0,0.056079,0.17376,0.352009,0.050594,0.377983
gene-Gm20831-2,0,0,0,0,0,0,0,0
gene-Frg1,94.402665,64.681811,107.947403,78.66665,76.011504,70.283975,32.519627,38.731041
gene-Prtn3,0,0,0,0.075208,0.275665,0.108071,61.086441,303.140289
gene-Xylt1,0.810848,1.171354,0.974816,1.216102,1.184815,1.14994,2.038663,1.197098
gene-Xylt2,7.646378,9.420513,7.461726,8.059555,9.077068,10.052496,4.749447,4.397896
gene-3110009E18Rik,4.439121,2.904897,2.762312,2.752241,2.326113,2.606038,0.868621,1.714032
gene-LOC101055672,1.351628,0.772907,2.852292,1.908231,0.702137,1.46215,0.648172,0.32079
gene-LOC101055676,0,0.035782,0,0,0.02664,0,0,0
gene-Gfer,13.106164,14.024419,13.852905,13.170604,16.34322,14.212994,8.692386,7.645867
gene-Rdh19,0,0,0,0,0,0,0,0
gene-Rdh13,6.7671,5.974855,6.115725,6.55786,5.188984,6.813148,9.231149,5.949676
gene-Rdh12,0.574442,0.211502,0.168246,0.195893,0.454609,1.02953,6.048978,8.898334
gene-Rdh11,15.706,14.235715,12.903845,13.467963,11.456816,11.62884,21.228235,15.850083
gene-Rdh10,18.667946,14.33006,14.88878,15.454628,12.433869,10.924171,2.494193,2.537124
gene-Rdh16,0,0.016241,0,0,0.029516,0,0,0
gene-Rdh14,7.439213,9.043323,8.892964,5.895505,7.519855,9.120376,8.509797,5.176496
gene-Zfp882,2.159208,1.779777,2.148221,2.114756,1.315501,1.332601,0.396822,0.181059
NewGene_218,0.247791,0.410791,0,0.398675,0,0,1.493898,0.75465
NewGene_212,0.746054,0.727489,0.888327,0.811837,0.592816,0.932763,0.649377,0.657449
NewGene_210,1.057335,1.460492,0.909136,0.803362,1.589327,0.975163,0.602944,1.111186
NewGene_216,0.124082,0.107152,0.213771,0,0.358349,0.589153,1.127048,0.696097
gene-Fam229b,2.226398,1.19757,0.967266,2.074554,1.148424,0.988178,0.605792,0.422489
gene-Fam229a,0,0,0,0,0,0,0,0
NewGene_215,0.194807,0.394011,0.088288,0.021494,0.165461,0.283912,1.099463,0.696531
gene-Crygs,0,0,0,0,0.108391,0,0,0.04733
gene-Gm21170,0,0,0,0,0,0,0,0
gene-Phactr4,16.170103,15.042257,14.172269,15.875442,12.768198,13.159065,13.747198,8.802331
gene-Phactr2,0.517487,0.96363,0.434274,0.339454,1.1769,1.122294,3.669125,3.610137
gene-Phactr3,0,0.0187,0.03528,0,0.042148,0.084904,0,0
gene-Phactr1,0.479277,0.57023,0.422232,0.909616,0.609731,1.001251,0.096798,0.27257
gene-Mtf1,3.964473,4.431542,3.158115,3.983632,3.70138,3.749148,7.780098,4.750454
gene-Mtf2,7.565373,8.897675,8.616407,7.111434,8.366033,8.210815,12.408336,13.219258
gene-Rasd1,0.055567,0,0,0.074272,0.116984,0,1.657673,0.313752
gene-Rasd2,0.024288,0.0439,0,0.175408,0.238022,0.334332,0.057744,0.17402
NewGene_6984,0,0,1.011765,0,0,0,0,0.465435
gene-Bzw2,52.285891,49.108323,42.657055,50.523934,45.102542,47.939841,15.819923,32.692593
gene-Eef2kmt,8.944605,9.395307,7.582554,7.553454,8.930624,7.922848,5.565832,6.977036
gene-Zfp219,8.566468,6.425228,6.99739,7.556724,8.687637,10.16181,5.692335,7.534314
gene-Gm1322,0,0,0,0,0,0,0,0
gene-Gpx1,259.753499,243.537233,262.622437,259.628677,339.803823,285.197921,462.524072,651.247934
gene-Scg2,0,0,0,0,0.068838,0,0,0
gene-Scg3,0.020973,0,0,0.012527,0,0,0,0
gene-Vmn2r24,0,0,0,0,0,0,0,0
gene-Scg5,0.095983,0.068855,0.112718,0.035884,0.153081,0.036467,0,0
gene-Msx1,3.924052,3.402901,4.190142,4.025667,3.386031,3.225257,0,0
gene-Msx3,0,0,0.170625,0.042816,0,0,0,0
gene-Msx2,1.041818,0.870168,1.294787,1.505935,1.328922,0.871599,0,0.018544
gene-Klhl42,4.373934,3.521221,3.825964,3.997446,2.929149,2.997259,1.488153,1.244233
gene-Klhl40,0,0,0,0.020536,0.019272,0.115692,0,0
gene-Klhl41,0,0.125664,0.157727,0.117,0.179892,0.68813,0.156081,0
gene-Ccdc78,0.231741,0.033785,0.087492,0.078986,0.263174,0.352551,0.278779,0.472916
gene-Ccdc73,0.140776,0.072972,0.125327,0.237983,0.131399,0.23807,0.145362,0.132896
gene-Ccdc71,14.273843,13.448551,12.98658,16.251811,13.689698,13.359433,14.98094,10.264358
gene-Ccdc70,0,0,0,0,0,0,0,0
gene-Ccdc77,4.99211,4.571226,5.351336,4.919152,3.222242,2.949893,4.011884,4.376737
gene-Scgn,0,0,0,0,0,0,0,0
gene-Rpa1,71.749847,76.586357,73.779839,84.576733,72.436356,72.600011,36.217043,60.217181
gene-Rpa2,38.584896,35.081879,44.725006,42.341549,38.78751,37.492188,19.168587,36.244808
gene-Rpa3,38.39296,33.795292,36.505096,27.198017,38.534081,32.432537,13.000185,24.339867
gene-C130050O18Rik,1.074254,2.071876,1.491228,1.873238,1.644027,2.391327,11.285572,16.26478
gene-Ptrhd1,1.732388,1.811997,2.224427,1.682171,1.608031,1.747107,1.710319,1.943333
gene-Sox30,0,0.018164,0,0.068012,0.030752,0.048193,0.016674,0.013667
gene-Prtg,0.949048,0.917595,0.772523,0.804534,0.529467,0.405547,0,0.005993
gene-Ccdc7b,0,0,0,0,0,0,0,0
gene-Ccdc7a,0,0,0,0,0,0,0,0
gene-Hmgn1,131.972244,107.120781,118.097778,119.334053,109.463211,102.215973,18.789677,32.493595
gene-Hmgn2,140.281158,111.999748,137.918091,137.184494,146.376038,118.180817,109.28466,290.898773
gene-Hmgn3,32.083896,26.357253,37.587545,33.08604,29.14157,26.37717,45.868793,9.300645
gene-3110040N11Rik,11.969793,9.651733,12.258309,10.598681,13.764188,12.797103,13.88039,14.327045
gene-LOC546061,0,0,0,0,0,0,0,0.018056
gene-Zfp318,2.260257,2.188202,1.793655,2.051751,2.001417,1.885926,2.319252,1.540969
gene-Gm21155,0,0,0,0,0,0,0,0
gene-Gm21154,0,0,0.0183,0,0,0,0,0
gene-Lonp1,79.914772,80.323425,62.694321,66.867508,56.372196,61.044456,29.182734,30.056515
gene-Slc25a32-2,4.949813,3.964143,3.911571,4.691692,4.980823,5.040374,1.878723,2.247897
gene-Gm21151,0,0,0,0,0,0,0,0
gene-Lonp2,34.446514,31.749084,28.650887,31.858154,26.239653,27.159771,14.849617,21.234982
gene-Zmpste24,28.924044,27.462139,29.947072,30.821375,35.607936,33.669857,28.727251,34.408434
gene-Gm5157,0,0,0,0,0,0,0,0
gene-Gm5155,0,0,0,0,0,0,0,0
gene-Gm5150,1.659903,1.211241,2.498474,2.232538,7.875239,7.485646,2.994936,4.641631
gene-Itln1,0,0,0,0,0,0,0,0
gene-Rcor2,26.303164,23.486204,18.204679,18.062079,17.731292,16.582973,0.064224,0.585396
gene-Tsnax,22.265751,23.757883,25.108219,25.945442,28.151991,26.180613,27.16818,32.413826
gene-Rcor3,4.90623,5.213825,4.86824,4.11335,3.357372,3.632282,4.919855,4.541509
gene-Abcc3,1.384564,2.623768,1.850327,2.084449,7.304927,6.806242,2.213958,2.766019
gene-Abcc2,0,0,0,0,0.017417,0.017534,0.030828,0.077824
gene-Abcc1,12.539259,16.788205,14.646681,15.102196,16.863234,20.221929,52.885165,26.125202
gene-Abcc6,0.025776,0,0,0.015523,0,0.013022,0,0
gene-Abcc5,8.367962,8.756442,8.510581,7.993656,7.224541,7.233524,36.635431,19.731162
gene-Abcc4,2.537323,3.597366,2.928977,2.739075,3.782241,3.659245,7.369031,9.629596
gene-Fbxo7,13.564473,14.292043,9.514602,12.962638,13.730671,15.611358,12.838814,11.810094
gene-Fbxo6,31.684611,31.253109,21.691699,25.073976,27.779744,31.093341,18.350158,18.942609
